id,psu,country,wave,q1,wt,stratum,Q1001,Q1002,Q1003,Q1005,Q100,Q101,Q102,Q204A_1,Q204A_2,Q204_2,Q204_3,Q204_11,Q204_20,Q209B,Q501,Q501A,Q266,Q263,Q516A,Q512,Q515A2,Q511
363,37,Lebanon,5,100002,0.471997807622674,3,26.0,1.0,4.0,5.0,2.0,3,4,3.0,3,4.0,3.0,3.0,4.0,3.0,2,2,2.0,3.0,3.0,2,3.0,2.0
130,13,Lebanon,5,100001,0.477562386390988,1,30.0,2.0,4.0,4.0,2.0,3,4,3.0,3,3.0,3.0,3.0,3.0,3.0,2,2,2.0,2.0,3.0,8,2.0,6.0
621,63,Lebanon,5,100003,0.670252037151298,5,38.0,1.0,5.0,1.0,2.0,3,2,3.0,4,4.0,97.0,4.0,3.0,2.0,2,2,1.0,2.0,3.0,8,3.0,2.0
2145,215,Lebanon,5,100007,0.8341318112255959,18,28.0,1.0,3.0,6.0,2.0,3,4,3.0,4,3.0,4.0,4.0,3.0,3.0,2,2,2.0,3.0,99.0,3,3.0,3.0
412,42,Lebanon,5,100002,0.658710643548561,3,46.0,2.0,6.0,4.0,2.0,2,5,3.0,3,3.0,3.0,3.0,4.0,2.0,2,2,2.0,2.0,3.0,4,4.0,4.0
902,91,Lebanon,5,100005,1.1089500979476201,11,49.0,2.0,3.0,4.0,2.0,4,3,2.0,3,4.0,3.0,1.0,3.0,4.0,2,2,1.0,2.0,3.0,9,1.0,3.0
2142,215,Lebanon,5,100007,0.6598765230471301,18,39.0,2.0,4.0,4.0,2.0,3,4,3.0,2,3.0,4.0,2.0,4.0,3.0,2,98,2.0,2.0,3.0,8,2.0,3.0
494,50,Lebanon,5,100003,1.21781691335851,5,23.0,2.0,7.0,6.0,2.0,99,3,3.0,3,3.0,4.0,3.0,3.0,3.0,2,2,2.0,3.0,1.0,3,3.0,6.0
2123,213,Lebanon,5,100007,0.41706590561279794,18,26.0,1.0,3.0,1.0,2.0,3,4,3.0,3,3.0,3.0,3.0,3.0,2.0,2,2,2.0,1.0,98.0,3,98.0,4.0
936,94,Lebanon,5,100005,0.554475048973808,11,49.0,2.0,2.0,4.0,2.0,4,5,3.0,4,4.0,4.0,2.0,4.0,4.0,2,2,2.0,2.0,3.0,8,3.0,3.0
537,54,Lebanon,5,100003,0.670252037151298,5,44.0,1.0,5.0,2.0,2.0,2,98,3.0,4,4.0,3.0,3.0,4.0,98.0,2,2,1.0,2.0,2.0,3,3.0,3.0
972,98,Lebanon,5,100005,0.40875917381620797,11,32.0,2.0,4.0,4.0,2.0,4,3,1.0,2,3.0,3.0,1.0,3.0,3.0,2,2,2.0,2.0,3.0,9,3.0,5.0
618,62,Lebanon,5,100003,0.44839479459606396,5,28.0,2.0,6.0,5.0,2.0,3,5,3.0,3,3.0,3.0,3.0,3.0,3.0,2,2,2.0,2.0,3.0,5,3.0,5.0
1503,151,Lebanon,5,100006,0.614890100288471,14,72.0,1.0,6.0,3.0,2.0,2,3,2.0,2,2.0,97.0,3.0,4.0,3.0,2,2,2.0,2.0,2.0,2,3.0,6.0
2146,215,Lebanon,5,100007,1.1640975727073402,18,53.0,2.0,4.0,4.0,2.0,3,4,3.0,3,3.0,4.0,3.0,3.0,2.0,2,99,2.0,99.0,98.0,2,2.0,1.0
962,97,Lebanon,5,100005,0.40875917381620797,11,33.0,2.0,6.0,1.0,2.0,4,5,3.0,4,4.0,4.0,3.0,4.0,4.0,2,2,1.0,2.0,3.0,10,3.0,1.0
1000,100,Lebanon,5,100005,1.1089500979476201,11,49.0,2.0,3.0,4.0,2.0,4,3,3.0,4,4.0,4.0,4.0,4.0,4.0,2,2,1.0,3.0,3.0,10,3.0,1.0
32,4,Lebanon,5,100001,0.9551247727819749,1,25.0,2.0,5.0,5.0,2.0,3,4,3.0,3,3.0,3.0,3.0,3.0,3.0,2,2,2.0,2.0,3.0,2,3.0,3.0
602,61,Lebanon,5,100003,1.21648022414804,5,54.0,2.0,3.0,4.0,2.0,3,5,4.0,4,4.0,4.0,4.0,4.0,3.0,2,2,2.0,3.0,1.0,4,3.0,4.0
37,4,Lebanon,5,100001,0.9283674502526771,1,28.0,1.0,4.0,6.0,2.0,4,4,2.0,2,4.0,3.0,4.0,4.0,3.0,2,2,2.0,4.0,1.0,5,3.0,7.0
247,25,Lebanon,5,100002,1.9228821365170499,3,21.0,1.0,5.0,5.0,2.0,4,98,3.0,2,3.0,4.0,4.0,4.0,2.0,2,2,2.0,4.0,3.0,5,3.0,8.0
139,14,Lebanon,5,100001,1.26069882651928,1,19.0,1.0,7.0,5.0,2.0,4,3,2.0,2,4.0,3.0,3.0,4.0,3.0,2,2,2.0,3.0,3.0,6,3.0,3.0
894,90,Lebanon,5,100005,1.25723161360877,11,43.0,2.0,2.0,4.0,2.0,4,5,3.0,4,4.0,4.0,4.0,4.0,3.0,1,1,1.0,2.0,1.0,1,1.0,6.0
