id,psu,country,wave,q1,wt,stratum,Q1001,Q1002,Q1003,Q1005,Q100,Q101,Q102,Q204A_1,Q204A_2,Q204_2,Q204_3,Q204_11,Q204_20,Q209B,Q501,Q501A,Q266,Q263,Q516A,Q512,Q515A2,Q511
818,103,Egypt,5,50014,1.6802319175103102,18,21.0,2.0,4.0,7.0,3.0,3,2,2.0,2,3.0,97.0,1.0,2.0,2.0,2,2,2.0,3.0,1.0,4,1.0,5.0
752,94,Egypt,5,50010,1.57286057835342,16,20.0,2.0,6.0,5.0,2.0,4,4,4.0,3,4.0,3.0,4.0,3.0,3.0,2,2,2.0,2.0,2.0,5,3.0,4.0
1129,142,Egypt,5,50017,0.8660072637145659,22,46.0,1.0,3.0,2.0,1.0,3,98,2.0,98,2.0,4.0,2.0,98.0,3.0,2,2,2.0,4.0,1.0,98,3.0,10.0
401,51,Egypt,5,50007,1.17622071521214,9,41.0,1.0,4.0,2.0,1.0,3,2,2.0,2,2.0,3.0,3.0,3.0,2.0,2,2,1.0,1.0,3.0,6,1.0,8.0
1222,153,Egypt,5,50019,3.7832763602645296,26,28.0,2.0,6.0,6.0,1.0,3,99,4.0,4,98.0,3.0,2.0,99.0,3.0,1,98,1.0,2.0,2.0,98,2.0,0.0
195,25,Egypt,5,50005,2.5729633583643903,6,40.0,1.0,2.0,7.0,3.0,3,98,4.0,4,3.0,3.0,2.0,4.0,2.0,2,2,2.0,3.0,2.0,3,2.0,6.0
1411,177,Egypt,5,50020,1.54198183287121,29,21.0,1.0,4.0,5.0,2.0,4,4,4.0,4,4.0,3.0,3.0,4.0,3.0,2,1,2.0,3.0,3.0,10,1.0,0.0
256,32,Egypt,5,50006,1.3743468586524499,8,28.0,2.0,6.0,6.0,1.0,2,2,2.0,2,3.0,3.0,3.0,4.0,2.0,2,2,1.0,1.0,2.0,3,2.0,7.0
1637,205,Egypt,5,50023,1.3652266670556399,35,35.0,1.0,2.0,2.0,2.0,4,5,4.0,4,4.0,3.0,3.0,4.0,3.0,2,2,2.0,3.0,3.0,10,1.0,0.0
2158,270,Egypt,5,50027,2.05638945977083,43,41.0,2.0,3.0,4.0,2.0,4,98,3.0,2,4.0,3.0,1.0,4.0,4.0,2,2,2.0,2.0,1.0,98,3.0,98.0
421,53,Egypt,5,50007,1.12217055098327,10,62.0,1.0,2.0,2.0,1.0,3,2,2.0,3,97.0,97.0,2.0,3.0,2.0,1,2,1.0,1.0,2.0,3,2.0,6.0
1069,134,Egypt,5,50015,1.61559069337443,20,32.0,1.0,6.0,1.0,1.0,3,1,2.0,2,4.0,3.0,2.0,2.0,1.0,2,2,1.0,3.0,2.0,7,4.0,5.0
550,69,Egypt,5,50007,2.2002813432866097,10,20.0,2.0,4.0,6.0,2.0,4,3,3.0,4,3.0,4.0,1.0,4.0,98.0,2,2,2.0,3.0,1.0,10,1.0,5.0
424,53,Egypt,5,50007,1.65021100746495,10,20.0,2.0,3.0,1.0,2.0,3,5,3.0,3,3.0,3.0,3.0,3.0,3.0,2,2,2.0,2.0,1.0,4,3.0,3.0
449,57,Egypt,5,50007,2.52748318216912,10,33.0,1.0,4.0,2.0,2.0,2,98,4.0,3,3.0,3.0,3.0,4.0,2.0,2,2,1.0,2.0,3.0,4,2.0,5.0
2233,280,Egypt,5,50001,3.11036212305898,1,26.0,1.0,3.0,2.0,2.0,3,5,3.0,4,3.0,4.0,1.0,3.0,3.0,2,2,2.0,4.0,3.0,9,1.0,6.0
114,15,Egypt,5,50002,1.78873037243981,2,55.0,2.0,2.0,4.0,1.0,1,3,3.0,3,4.0,3.0,3.0,3.0,1.0,2,2,1.0,2.0,3.0,8,3.0,7.0
374,47,Egypt,5,50007,1.06531456539873,9,29.0,2.0,6.0,6.0,2.0,2,2,2.0,2,2.0,2.0,1.0,1.0,1.0,2,2,1.0,1.0,2.0,2,3.0,4.0
1966,246,Egypt,5,50026,1.22925610502343,40,37.0,2.0,6.0,4.0,2.0,3,2,3.0,2,1.0,2.0,2.0,3.0,2.0,2,2,1.0,2.0,3.0,2,1.0,6.0
1500,188,Egypt,5,50021,2.0107676230189697,31,19.0,2.0,4.0,5.0,1.0,98,98,3.0,3,3.0,3.0,2.0,3.0,2.0,2,1,2.0,3.0,3.0,4,3.0,5.0
70,9,Egypt,5,50002,1.87488587732882,2,43.0,2.0,4.0,1.0,1.0,2,2,4.0,4,3.0,98.0,2.0,2.0,2.0,2,2,1.0,2.0,1.0,4,1.0,5.0
1221,153,Egypt,5,50019,1.6668405933370598,26,53.0,1.0,2.0,2.0,3.0,2,2,98.0,3,2.0,4.0,97.0,97.0,3.0,1,1,2.0,1.0,1.0,6,2.0,98.0
871,109,Egypt,5,50014,1.99319433507491,18,20.0,1.0,4.0,5.0,1.0,3,2,2.0,2,4.0,3.0,2.0,3.0,3.0,1,2,2.0,3.0,98.0,4,1.0,5.0
795,100,Egypt,5,50014,1.14258526220154,17,59.0,1.0,2.0,2.0,2.0,4,4,4.0,4,3.0,4.0,2.0,4.0,1.0,2,2,2.0,4.0,1.0,96,3.0,96.0
1620,203,Egypt,5,50023,1.15086491079,35,35.0,2.0,6.0,6.0,1.0,2,1,2.0,2,1.0,2.0,2.0,3.0,2.0,2,2,1.0,1.0,3.0,3,1.0,6.0
473,60,Egypt,5,50007,0.6525272290250611,10,22.0,1.0,4.0,6.0,1.0,3,4,2.0,2,3.0,3.0,2.0,4.0,2.0,2,1,1.0,2.0,2.0,8,4.0,7.0
828,104,Egypt,5,50014,1.0095740069417298,18,35.0,2.0,6.0,4.0,1.0,2,1,2.0,2,3.0,4.0,4.0,2.0,2.0,2,2,1.0,2.0,3.0,4,3.0,7.0
182,23,Egypt,5,50005,2.06929892018317,6,55.0,2.0,4.0,4.0,98.0,98,1,98.0,3,3.0,2.0,2.0,2.0,2.0,2,2,2.0,3.0,1.0,96,3.0,96.0
1570,197,Egypt,5,50023,1.15086491079,34,38.0,2.0,1.0,4.0,3.0,98,2,2.0,3,2.0,3.0,2.0,4.0,2.0,2,2,1.0,2.0,98.0,9,1.0,6.0
895,112,Egypt,5,50015,1.66840582888714,19,20.0,1.0,4.0,5.0,1.0,2,3,3.0,3,3.0,3.0,2.0,3.0,2.0,1,1,1.0,3.0,3.0,6,1.0,3.0
1132,142,Egypt,5,50017,1.52239430994225,22,20.0,2.0,4.0,5.0,1.0,2,2,3.0,2,98.0,3.0,2.0,99.0,98.0,1,98,98.0,2.0,3.0,10,4.0,98.0
403,51,Egypt,5,50007,1.17622071521214,9,39.0,1.0,6.0,1.0,3.0,2,3,2.0,1,2.0,2.0,2.0,3.0,2.0,2,1,1.0,1.0,1.0,9,2.0,6.0
124,16,Egypt,5,50002,0.748152067805473,2,46.0,2.0,3.0,4.0,1.0,3,2,2.0,2,4.0,98.0,2.0,4.0,98.0,2,2,1.0,2.0,1.0,10,3.0,7.0
14,2,Egypt,5,50002,1.87488587732882,2,40.0,2.0,6.0,1.0,1.0,2,2,2.0,2,2.0,2.0,2.0,3.0,2.0,2,2,1.0,3.0,1.0,3,2.0,8.0
430,54,Egypt,5,50007,1.5826447595928401,10,48.0,2.0,2.0,4.0,98.0,3,3,4.0,4,3.0,4.0,2.0,4.0,1.0,2,2,2.0,98.0,1.0,96,3.0,5.0
462,58,Egypt,5,50007,1.5826447595928401,10,52.0,2.0,1.0,7.0,1.0,2,1,3.0,3,3.0,3.0,2.0,3.0,2.0,2,2,1.0,3.0,1.0,10,3.0,9.0
1183,148,Egypt,5,50018,1.4611807281426699,25,33.0,1.0,6.0,7.0,3.0,2,2,3.0,3,4.0,3.0,2.0,3.0,2.0,1,2,99.0,99.0,3.0,4,1.0,5.0
2079,260,Egypt,5,50027,1.31046444539017,43,34.0,1.0,6.0,6.0,2.0,4,5,4.0,4,4.0,97.0,1.0,4.0,4.0,2,1,2.0,3.0,3.0,0,3.0,0.0
1683,211,Egypt,5,50023,1.5147625994399598,35,20.0,1.0,4.0,5.0,2.0,3,5,3.0,4,3.0,4.0,4.0,4.0,4.0,2,2,2.0,3.0,3.0,10,1.0,0.0
